time,acceleration,velocity,displacement
19.41500,-0.00155,-0.20774,-0.09201
19.42000,-0.00145,-0.21509,-0.09306
19.42500,-0.00137,-0.22200,-0.09416
19.43000,-0.00133,-0.22864,-0.09528
19.43500,-0.00131,-0.23511,-0.09644
19.44000,-0.00131,-0.24154,-0.09763
19.44500,-0.00133,-0.24802,-0.09886
19.45000,-0.00135,-0.25461,-0.10011
19.45500,-0.00136,-0.26126,-0.10140
19.46000,-0.00139,-0.26802,-0.10273
19.46500,-0.00141,-0.27490,-0.10408
19.47000,-0.00136,-0.28168,-0.10548
19.47500,-0.00132,-0.28824,-0.10690
19.48000,-0.00128,-0.29461,-0.10836
19.48500,-0.00120,-0.30070,-0.10985
19.49000,-0.00115,-0.30648,-0.11136
19.49500,-0.00108,-0.31197,-0.11291
19.50000,-0.00098,-0.31703,-0.11448
19.50500,-0.00088,-0.32160,-0.11608
19.51000,-0.00077,-0.32564,-0.11770
19.51500,-0.00062,-0.32904,-0.11934
19.52000,-0.00047,-0.33172,-0.12099
19.52500,-0.00034,-0.33373,-0.12265
19.53000,-0.00020,-0.33507,-0.12432
19.53500,-0.00007,-0.33573,-0.12600
19.54000,0.00007,-0.33573,-0.12768
19.54500,0.00021,-0.33506,-0.12936
19.55000,0.00036,-0.33366,-0.13103
19.55500,0.00053,-0.33148,-0.13269
19.56000,0.00069,-0.32849,-0.13434
19.56500,0.00087,-0.32465,-0.13598
19.57000,0.00106,-0.31990,-0.13759
19.57500,0.00121,-0.31433,-0.13917
19.58000,0.00135,-0.30805,-0.14073
19.58500,0.00150,-0.30106,-0.14225
19.59000,0.00160,-0.29346,-0.14374
19.59500,0.00166,-0.28546,-0.14519
19.60000,0.00172,-0.27716,-0.14659
19.60500,0.00174,-0.26867,-0.14796
19.61000,0.00172,-0.26017,-0.14928
19.61500,0.00170,-0.25178,-0.15056
19.62000,0.00163,-0.24361,-0.15180
19.62500,0.00152,-0.23587,-0.15300
19.63000,0.00144,-0.22860,-0.15416
19.63500,0.00133,-0.22181,-0.15528
19.64000,0.00121,-0.21560,-0.15638
19.64500,0.00112,-0.20989,-0.15744
19.65000,0.00102,-0.20464,-0.15848
19.65500,0.00096,-0.19978,-0.15949
19.66000,0.00090,-0.19522,-0.16048
19.66500,0.00084,-0.19096,-0.16144
19.67000,0.00085,-0.18681,-0.16238
19.67500,0.00088,-0.18256,-0.16331
19.68000,0.00092,-0.17813,-0.16421
19.68500,0.00100,-0.17341,-0.16509
19.69000,0.00110,-0.16828,-0.16594
19.69500,0.00119,-0.16268,-0.16677
19.70000,0.00129,-0.15661,-0.16757
19.70500,0.00138,-0.15008,-0.16834
19.71000,0.00146,-0.14314,-0.16907
19.71500,0.00155,-0.13578,-0.16977
19.72000,0.00159,-0.12810,-0.17043
19.72500,0.00160,-0.12029,-0.17105
19.73000,0.00160,-0.11247,-0.17163
19.73500,0.00154,-0.10478,-0.17217
19.74000,0.00145,-0.09746,-0.17268
19.74500,0.00137,-0.09053,-0.17315
19.75000,0.00130,-0.08398,-0.17358
19.75500,0.00118,-0.07790,-0.17399
19.76000,0.00107,-0.07236,-0.17436
19.76500,0.00099,-0.06729,-0.17471
19.77000,0.00090,-0.06265,-0.17504
19.77500,0.00084,-0.05838,-0.17534
19.78000,0.00083,-0.05428,-0.17562
19.78500,0.00084,-0.05018,-0.17588
19.79000,0.00084,-0.04605,-0.17612
19.79500,0.00084,-0.04194,-0.17634
19.80000,0.00086,-0.03779,-0.17654
19.80500,0.00087,-0.03357,-0.17672
19.81000,0.00088,-0.02930,-0.17688
19.81500,0.00095,-0.02482,-0.17701
19.82000,0.00101,-0.02003,-0.17713
19.82500,0.00105,-0.01498,-0.17721
19.83000,0.00116,-0.00956,-0.17728
19.83500,0.00123,-0.00370,-0.17731
19.84000,0.00131,0.00254,-0.17731
19.84500,0.00140,0.00919,-0.17728
19.85000,0.00146,0.01620,-0.17722
19.85500,0.00150,0.02346,-0.17712
19.86000,0.00148,0.03076,-0.17698
19.86500,0.00148,0.03803,-0.17681
19.87000,0.00147,0.04528,-0.17660
19.87500,0.00144,0.05243,-0.17636
19.88000,0.00142,0.05945,-0.17608
19.88500,0.00140,0.06637,-0.17577
19.89000,0.00138,0.07317,-0.17542
19.89500,0.00134,0.07983,-0.17503
19.90000,0.00133,0.08637,-0.17462
19.90500,0.00132,0.09285,-0.17417
19.91000,0.00130,0.09927,-0.17369
19.91500,0.00130,0.10565,-0.17318
19.92000,0.00128,0.11197,-0.17263
19.92500,0.00125,0.11817,-0.17206
19.93000,0.00123,0.12425,-0.17145
19.93500,0.00123,0.13028,-0.17082
19.94000,0.00123,0.13631,-0.17015
19.94500,0.00118,0.14222,-0.16945
19.95000,0.00115,0.14793,-0.16873
19.95500,0.00112,0.15349,-0.16797
19.96000,0.00104,0.15879,-0.16719
19.96500,0.00097,0.16372,-0.16639
19.97000,0.00085,0.16819,-0.16556
19.97500,0.00066,0.17190,-0.16471
19.98000,0.00054,0.17484,-0.16384
19.98500,0.00037,0.17707,-0.16296
19.99000,0.00014,0.17834,-0.16207
19.99500,-0.00007,0.17852,-0.16118
20.00000,-0.00030,0.17761,-0.16029
20.00500,-0.00056,0.17549,-0.15940
20.01000,-0.00080,0.17214,-0.15853
20.01500,-0.00105,0.16760,-0.15768
20.02000,-0.00130,0.16185,-0.15686
20.02500,-0.00150,0.15500,-0.15607
20.03000,-0.00165,0.14730,-0.15531
20.03500,-0.00178,0.13888,-0.15460
20.04000,-0.00185,0.12997,-0.15392
20.04500,-0.00194,0.12067,-0.15330
20.05000,-0.00200,0.11099,-0.15272
20.05500,-0.00202,0.10111,-0.15219
20.06000,-0.00207,0.09107,-0.15171
20.06500,-0.00205,0.08099,-0.15128
20.07000,-0.00200,0.07106,-0.15090
20.07500,-0.00194,0.06138,-0.15057
20.08000,-0.00185,0.05206,-0.15028
20.08500,-0.00175,0.04324,-0.15004
20.09000,-0.00165,0.03491,-0.14985
20.09500,-0.00159,0.02696,-0.14969
20.10000,-0.00151,0.01936,-0.14958
20.10500,-0.00148,0.01204,-0.14950
20.11000,-0.00147,0.00481,-0.14946
20.11500,-0.00142,-0.00229,-0.14945
20.12000,-0.00145,-0.00933,-0.14948
20.12500,-0.00150,-0.01656,-0.14955
20.13000,-0.00153,-0.02398,-0.14965
20.13500,-0.00162,-0.03169,-0.14979
20.14000,-0.00174,-0.03993,-0.14996
20.14500,-0.00188,-0.04880,-0.15019
20.15000,-0.00200,-0.05830,-0.15045
20.15500,-0.00213,-0.06842,-0.15077
20.16000,-0.00225,-0.07917,-0.15114
20.16500,-0.00233,-0.09041,-0.15156
20.17000,-0.00244,-0.10213,-0.15204
20.17500,-0.00252,-0.11429,-0.15258
20.18000,-0.00256,-0.12673,-0.15319
20.18500,-0.00259,-0.13937,-0.15385
20.19000,-0.00263,-0.15218,-0.15458
20.19500,-0.00265,-0.16513,-0.15537
20.20000,-0.00261,-0.17803,-0.15623
20.20500,-0.00256,-0.19070,-0.15715
20.21000,-0.00246,-0.20302,-0.15814
20.21500,-0.00232,-0.21475,-0.15918
20.22000,-0.00221,-0.22587,-0.16028
20.22500,-0.00203,-0.23627,-0.16144
20.23000,-0.00185,-0.24579,-0.16265
20.23500,-0.00170,-0.25450,-0.16390
20.24000,-0.00151,-0.26239,-0.16519
20.24500,-0.00132,-0.26933,-0.16652
20.25000,-0.00112,-0.27531,-0.16788
20.25500,-0.00090,-0.28026,-0.16927
20.26000,-0.00070,-0.28418,-0.17068
20.26500,-0.00047,-0.28706,-0.17211
20.27000,-0.00027,-0.28889,-0.17355
20.27500,-0.00005,-0.28968,-0.17500
20.28000,0.00020,-0.28931,-0.17645
20.28500,0.00039,-0.28784,-0.17789
20.29000,0.00061,-0.28538,-0.17932
20.29500,0.00081,-0.28189,-0.18074
20.30000,0.00100,-0.27744,-0.18214
20.30500,0.00117,-0.27211,-0.18351
20.31000,0.00133,-0.26598,-0.18486
20.31500,0.00150,-0.25905,-0.18617
20.32000,0.00163,-0.25139,-0.18745
20.32500,0.00175,-0.24310,-0.18869
20.33000,0.00186,-0.23424,-0.18988
20.33500,0.00198,-0.22481,-0.19103
20.34000,0.00212,-0.21475,-0.19213
20.34500,0.00222,-0.20412,-0.19317
20.35000,0.00238,-0.19285,-0.19417
20.35500,0.00252,-0.18085,-0.19510
20.36000,0.00265,-0.16818,-0.19597
20.36500,0.00281,-0.15480,-0.19678
20.37000,0.00290,-0.14080,-0.19752
20.37500,0.00298,-0.12636,-0.19819
20.38000,0.00306,-0.11153,-0.19878
20.38500,0.00312,-0.09637,-0.19930
20.39000,0.00315,-0.08099,-0.19975
20.39500,0.00313,-0.06559,-0.20011
20.40000,0.00309,-0.05034,-0.20040
20.40500,0.00303,-0.03534,-0.20062
20.41000,0.00294,-0.02071,-0.20076
20.41500,0.00286,-0.00649,-0.20083
20.42000,0.00274,0.00724,-0.20082
20.42500,0.00262,0.02037,-0.20075
20.43000,0.00246,0.03283,-0.20062
20.43500,0.00228,0.04447,-0.20043
20.44000,0.00209,0.05519,-0.20018
20.44500,0.00185,0.06486,-0.19988
20.45000,0.00164,0.07342,-0.19953
20.45500,0.00140,0.08088,-0.19914
20.46000,0.00117,0.08716,-0.19872
20.46500,0.00095,0.09235,-0.19827
20.47000,0.00069,0.09637,-0.19780
20.47500,0.00044,0.09913,-0.19731
20.48000,0.00017,0.10064,-0.19681
20.48500,-0.00009,0.10086,-0.19631
20.49000,-0.00036,0.09977,-0.19581
20.49500,-0.00063,0.09735,-0.19531
20.50000,-0.00085,0.09372,-0.19484
20.50500,-0.00108,0.08898,-0.19438
20.51000,-0.00128,0.08321,-0.19395
20.51500,-0.00143,0.07657,-0.19355
20.52000,-0.00155,0.06925,-0.19318
20.52500,-0.00161,0.06151,-0.19286
20.53000,-0.00164,0.05354,-0.19257
20.53500,-0.00164,0.04548,-0.19232
20.54000,-0.00165,0.03742,-0.19211
20.54500,-0.00162,0.02940,-0.19195
20.55000,-0.00156,0.02160,-0.19182
20.55500,-0.00153,0.01401,-0.19173
20.56000,-0.00147,0.00666,-0.19168
20.56500,-0.00136,-0.00029,-0.19166
20.57000,-0.00122,-0.00663,-0.19168
20.57500,-0.00109,-0.01230,-0.19173
20.58000,-0.00097,-0.01734,-0.19180
20.58500,-0.00078,-0.02162,-0.19190
20.59000,-0.00061,-0.02503,-0.19202
20.59500,-0.00045,-0.02763,-0.19215
20.60000,-0.00025,-0.02934,-0.19229
20.60500,-0.00008,-0.03016,-0.19244
20.61000,0.00009,-0.03014,-0.19259
20.61500,0.00024,-0.02933,-0.19274
20.62000,0.00038,-0.02782,-0.19288
20.62500,0.00053,-0.02558,-0.19302
20.63000,0.00060,-0.02281,-0.19314
20.63500,0.00066,-0.01971,-0.19325
20.64000,0.00074,-0.01627,-0.19334
20.64500,0.00078,-0.01255,-0.19341
20.65000,0.00081,-0.00867,-0.19346
20.65500,0.00083,-0.00466,-0.19349
20.66000,0.00082,-0.00061,-0.19351
20.66500,0.00080,0.00337,-0.19350
20.67000,0.00079,0.00728,-0.19347
20.67500,0.00080,0.01119,-0.19343
20.68000,0.00082,0.01515,-0.19336
20.68500,0.00086,0.01927,-0.19328
20.69000,0.00092,0.02365,-0.19317
20.69500,0.00098,0.02830,-0.19304
20.70000,0.00105,0.03327,-0.19288
20.70500,0.00111,0.03856,-0.19271
20.71000,0.00121,0.04426,-0.19250
20.71500,0.00134,0.05050,-0.19226
20.72000,0.00147,0.05739,-0.19199
20.72500,0.00166,0.06506,-0.19169
20.73000,0.00188,0.07374,-0.19134
20.73500,0.00209,0.08348,-0.19095
20.74000,0.00227,0.09417,-0.19050
20.74500,0.00244,0.10571,-0.19000
20.75000,0.00254,0.11791,-0.18945
20.75500,0.00259,0.13048,-0.18882
20.76000,0.00256,0.14312,-0.18814
20.76500,0.00246,0.15544,-0.18739
20.77000,0.00235,0.16722,-0.18659
20.77500,0.00218,0.17832,-0.18572
20.78000,0.00198,0.18852,-0.18481
20.78500,0.00173,0.19759,-0.18384
20.79000,0.00143,0.20534,-0.18283
20.79500,0.00117,0.21171,-0.18179
20.80000,0.00090,0.21677,-0.18072
20.80500,0.00060,0.22044,-0.17962
20.81000,0.00028,0.22260,-0.17852
20.81500,-0.00001,0.22325,-0.17740
20.82000,-0.00031,0.22245,-0.17628
20.82500,-0.00063,0.22013,-0.17518
20.83000,-0.00095,0.21625,-0.17409
20.83500,-0.00126,0.21083,-0.17302
20.84000,-0.00156,0.20391,-0.17198
20.84500,-0.00180,0.19568,-0.17098
20.85000,-0.00202,0.18631,-0.17003
20.85500,-0.00222,0.17591,-0.16912
20.86000,-0.00235,0.16470,-0.16827
20.86500,-0.00248,0.15285,-0.16747
20.87000,-0.00257,0.14048,-0.16674
20.87500,-0.00263,0.12774,-0.16607
20.88000,-0.00271,0.11465,-0.16546
20.88500,-0.00274,0.10128,-0.16492
20.89000,-0.00277,0.08775,-0.16445
20.89500,-0.00279,0.07410,-0.16405
20.90000,-0.00279,0.06040,-0.16371
20.90500,-0.00279,0.04671,-0.16344
20.91000,-0.00276,0.03309,-0.16324
20.91500,-0.00271,0.01967,-0.16311
20.92000,-0.00265,0.00652,-0.16305
20.92500,-0.00258,-0.00630,-0.16305
20.93000,-0.00248,-0.01870,-0.16311
20.93500,-0.00236,-0.03055,-0.16323
20.94000,-0.00225,-0.04185,-0.16341
20.94500,-0.00211,-0.05256,-0.16365
20.95000,-0.00192,-0.06244,-0.16394
20.95500,-0.00174,-0.07139,-0.16427
20.96000,-0.00155,-0.07945,-0.16465
20.96500,-0.00134,-0.08655,-0.16506
20.97000,-0.00121,-0.09282,-0.16551
20.97500,-0.00109,-0.09844,-0.16599
20.98000,-0.00099,-0.10352,-0.16650
20.98500,-0.00095,-0.10826,-0.16703
20.99000,-0.00089,-0.11276,-0.16758
20.99500,-0.00087,-0.11707,-0.16815
21.00000,-0.00086,-0.12133,-0.16875
21.00500,-0.00085,-0.12554,-0.16937
21.01000,-0.00083,-0.12967,-0.17000
21.01500,-0.00079,-0.13365,-0.17066
21.02000,-0.00081,-0.13757,-0.17134
21.02500,-0.00077,-0.14144,-0.17204
21.03000,-0.00079,-0.14527,-0.17276
21.03500,-0.00083,-0.14924,-0.17349
21.04000,-0.00083,-0.15332,-0.17425
21.04500,-0.00087,-0.15749,-0.17503
21.05000,-0.00089,-0.16182,-0.17582
21.05500,-0.00090,-0.16623,-0.17664
21.06000,-0.00093,-0.17072,-0.17749
21.06500,-0.00097,-0.17537,-0.17835
21.07000,-0.00098,-0.18014,-0.17924
21.07500,-0.00099,-0.18496,-0.18015
21.08000,-0.00098,-0.18978,-0.18109
21.08500,-0.00097,-0.19455,-0.18205
21.09000,-0.00098,-0.19933,-0.18303
21.09500,-0.00094,-0.20402,-0.18404
21.10000,-0.00097,-0.20869,-0.18507
21.10500,-0.00099,-0.21348,-0.18613
21.11000,-0.00097,-0.21829,-0.18721
21.11500,-0.00095,-0.22300,-0.18831
21.12000,-0.00085,-0.22742,-0.18944
21.12500,-0.00074,-0.23132,-0.19059
21.13000,-0.00060,-0.23459,-0.19175
21.13500,-0.00043,-0.23710,-0.19293
21.14000,-0.00026,-0.23879,-0.19412
21.14500,-0.00011,-0.23969,-0.19532
21.15000,0.00007,-0.23979,-0.19652
21.15500,0.00026,-0.23900,-0.19771
21.16000,0.00039,-0.23741,-0.19891
21.16500,0.00054,-0.23513,-0.20009
21.17000,0.00071,-0.23208,-0.20126
21.17500,0.00081,-0.22835,-0.20241
21.18000,0.00092,-0.22411,-0.20354
21.18500,0.00101,-0.21939,-0.20465
21.19000,0.00108,-0.21426,-0.20573
21.19500,0.00115,-0.20879,-0.20679
21.20000,0.00119,-0.20306,-0.20782
21.20500,0.00117,-0.19727,-0.20882
21.21000,0.00116,-0.19154,-0.20979
21.21500,0.00114,-0.18589,-0.21073
21.22000,0.00109,-0.18041,-0.21165
21.22500,0.00109,-0.17506,-0.21254
21.23000,0.00110,-0.16968,-0.21340
21.23500,0.00110,-0.16428,-0.21424
21.24000,0.00112,-0.15884,-0.21504
21.24500,0.00117,-0.15323,-0.21582
21.25000,0.00123,-0.14734,-0.21658
21.25500,0.00126,-0.14123,-0.21730
21.26000,0.00133,-0.13487,-0.21799
21.26500,0.00138,-0.12822,-0.21865
21.27000,0.00143,-0.12131,-0.21927
21.27500,0.00152,-0.11408,-0.21986
21.28000,0.00154,-0.10658,-0.22041
21.28500,0.00156,-0.09899,-0.22092
21.29000,0.00158,-0.09131,-0.22140
21.29500,0.00156,-0.08361,-0.22184
21.30000,0.00152,-0.07606,-0.22224
21.30500,0.00147,-0.06873,-0.22260
21.31000,0.00137,-0.06177,-0.22292
21.31500,0.00124,-0.05537,-0.22322
21.32000,0.00111,-0.04962,-0.22348
21.32500,0.00099,-0.04447,-0.22371
21.33000,0.00082,-0.04003,-0.22392
21.33500,0.00063,-0.03647,-0.22412
21.34000,0.00046,-0.03379,-0.22429
21.34500,0.00031,-0.03189,-0.22445
21.35000,0.00016,-0.03075,-0.22461
21.35500,0.00004,-0.03027,-0.22476
21.36000,-0.00005,-0.03030,-0.22491
21.36500,-0.00011,-0.03070,-0.22507
21.37000,-0.00012,-0.03127,-0.22522
21.37500,-0.00009,-0.03178,-0.22538
21.38000,0.00000,-0.03199,-0.22554
21.38500,0.00013,-0.03167,-0.22570
21.39000,0.00025,-0.03074,-0.22585
21.39500,0.00041,-0.02912,-0.22600
21.40000,0.00058,-0.02671,-0.22614
21.40500,0.00073,-0.02352,-0.22627
21.41000,0.00088,-0.01957,-0.22638
21.41500,0.00102,-0.01489,-0.22646
21.42000,0.00120,-0.00945,-0.22653
21.42500,0.00133,-0.00325,-0.22656
21.43000,0.00145,0.00356,-0.22656
21.43500,0.00160,0.01105,-0.22652
21.44000,0.00171,0.01919,-0.22645
21.44500,0.00180,0.02782,-0.22633
21.45000,0.00181,0.03668,-0.22617
21.45500,0.00179,0.04553,-0.22596
21.46000,0.00176,0.05426,-0.22571
21.46500,0.00165,0.06262,-0.22542
21.47000,0.00153,0.07042,-0.22509
21.47500,0.00143,0.07769,-0.22472
21.48000,0.00134,0.08448,-0.22431
21.48500,0.00124,0.09080,-0.22387
21.49000,0.00113,0.09662,-0.22340
21.49500,0.00105,0.10198,-0.22291
21.50000,0.00098,0.10696,-0.22238
21.50500,0.00091,0.11159,-0.22184
21.51000,0.00090,0.11603,-0.22127
21.51500,0.00088,0.12038,-0.22068
21.52000,0.00090,0.12474,-0.22006
21.52500,0.00096,0.12930,-0.21943
21.53000,0.00099,0.13408,-0.21877
21.53500,0.00102,0.13900,-0.21809
21.54000,0.00101,0.14398,-0.21738
21.54500,0.00103,0.14899,-0.21665
21.55000,0.00101,0.15397,-0.21589
21.55500,0.00097,0.15883,-0.21511
21.56000,0.00094,0.16352,-0.21430
21.56500,0.00084,0.16788,-0.21347
21.57000,0.00072,0.17169,-0.21263
21.57500,0.00054,0.17478,-0.21176
21.58000,0.00039,0.17708,-0.21088
21.58500,0.00022,0.17860,-0.20999
21.59000,0.00005,0.17925,-0.20909
21.59500,-0.00009,0.17914,-0.20820
21.60000,-0.00028,0.17822,-0.20730
21.60500,-0.00042,0.17648,-0.20642
21.61000,-0.00057,0.17405,-0.20554
21.61500,-0.00075,0.17083,-0.20468
21.62000,-0.00086,0.16688,-0.20383
21.62500,-0.00102,0.16227,-0.20301
21.63000,-0.00117,0.15691,-0.20221
21.63500,-0.00131,0.15081,-0.20144
21.64000,-0.00143,0.14408,-0.20071
21.64500,-0.00149,0.13691,-0.20000
21.65000,-0.00157,0.12940,-0.19934
21.65500,-0.00152,0.12183,-0.19871
21.66000,-0.00145,0.11455,-0.19812
21.66500,-0.00139,0.10760,-0.19756
21.67000,-0.00125,0.10112,-0.19704
21.67500,-0.00110,0.09535,-0.19655
21.68000,-0.00094,0.09035,-0.19609
21.68500,-0.00081,0.08604,-0.19565
21.69000,-0.00064,0.08248,-0.19522
21.69500,-0.00049,0.07971,-0.19482
21.70000,-0.00041,0.07749,-0.19443
21.70500,-0.00029,0.07576,-0.19404
21.71000,-0.00018,0.07461,-0.19367
21.71500,-0.00011,0.07391,-0.19330
21.72000,-0.00007,0.07348,-0.19293
21.72500,0.00001,0.07333,-0.19256
21.73000,0.00009,0.07357,-0.19219
21.73500,0.00014,0.07413,-0.19183
21.74000,0.00024,0.07506,-0.19145
21.74500,0.00033,0.07646,-0.19107
21.75000,0.00041,0.07828,-0.19069
21.75500,0.00052,0.08057,-0.19029
21.76000,0.00062,0.08336,-0.18988
21.76500,0.00074,0.08669,-0.18946
21.77000,0.00085,0.09059,-0.18901
21.77500,0.00101,0.09518,-0.18855
21.78000,0.00118,0.10056,-0.18806
21.78500,0.00134,0.10675,-0.18754
21.79000,0.00151,0.11374,-0.18699
21.79500,0.00166,0.12151,-0.18640
21.80000,0.00173,0.12982,-0.18578
21.80500,0.00179,0.13845,-0.18510
21.81000,0.00180,0.14724,-0.18439
21.81500,0.00179,0.15604,-0.18363
21.82000,0.00177,0.16475,-0.18283
21.82500,0.00167,0.17319,-0.18199
21.83000,0.00157,0.18114,-0.18110
21.83500,0.00145,0.18854,-0.18017
21.84000,0.00129,0.19527,-0.17921
21.84500,0.00117,0.20132,-0.17822
21.85000,0.00103,0.20671,-0.17720
21.85500,0.00086,0.21133,-0.17616
21.86000,0.00074,0.21524,-0.17509
21.86500,0.00065,0.21864,-0.17401
21.87000,0.00050,0.22145,-0.17291
21.87500,0.00041,0.22367,-0.17179
21.88000,0.00036,0.22556,-0.17067
21.88500,0.00029,0.22716,-0.16954
21.89000,0.00026,0.22851,-0.16840
21.89500,0.00025,0.22978,-0.16725
21.90000,0.00026,0.23105,-0.16610
21.90500,0.00029,0.23240,-0.16494
21.91000,0.00037,0.23402,-0.16378
21.91500,0.00050,0.23616,-0.16260
21.92000,0.00063,0.23893,-0.16141
21.92500,0.00085,0.24256,-0.16021
21.93000,0.00101,0.24711,-0.15899
21.93500,0.00113,0.25236,-0.15774
21.94000,0.00128,0.25829,-0.15646
21.94500,0.00136,0.26477,-0.15515
21.95000,0.00145,0.27167,-0.15381
21.95500,0.00156,0.27903,-0.15244
21.96000,0.00157,0.28670,-0.15102
21.96500,0.00159,0.29444,-0.14957
21.97000,0.00164,0.30236,-0.14808
21.97500,0.00164,0.31039,-0.14655
21.98000,0.00165,0.31846,-0.14497
21.98500,0.00170,0.32669,-0.14336
21.99000,0.00176,0.33517,-0.14171
21.99500,0.00182,0.34394,-0.14001
22.00000,0.00184,0.35292,-0.13827
22.00500,0.00186,0.36202,-0.13648
22.01000,0.00190,0.37125,-0.13465
22.01500,0.00188,0.38052,-0.13277
22.02000,0.00182,0.38960,-0.13084
22.02500,0.00184,0.39856,-0.12887
22.03000,0.00184,0.40756,-0.12686
22.03500,0.00183,0.41656,-0.12479
22.04000,0.00191,0.42572,-0.12269
22.04500,0.00199,0.43527,-0.12054
22.05000,0.00208,0.44526,-0.11834
22.05500,0.00220,0.45575,-0.11608
22.06000,0.00229,0.46675,-0.11378
22.06500,0.00239,0.47823,-0.11142
22.07000,0.00245,0.49009,-0.10899
22.07500,0.00247,0.50216,-0.10651
22.08000,0.00250,0.51435,-0.10397
22.08500,0.00248,0.52655,-0.10137
22.09000,0.00239,0.53849,-0.09871
22.09500,0.00230,0.54998,-0.09599
22.10000,0.00217,0.56095,-0.09321
22.10500,0.00198,0.57113,-0.09038
22.11000,0.00178,0.58037,-0.08750
22.11500,0.00163,0.58874,-0.08458
22.12000,0.00142,0.59622,-0.08161
22.12500,0.00114,0.60252,-0.07862
22.13000,0.00087,0.60747,-0.07559
22.13500,0.00056,0.61098,-0.07254
22.14000,0.00019,0.61281,-0.06948
22.14500,-0.00019,0.61282,-0.06642
22.15000,-0.00061,0.61085,-0.06336
22.15500,-0.00103,0.60683,-0.06031
22.16000,-0.00141,0.60086,-0.05729
22.16500,-0.00177,0.59305,-0.05431
22.17000,-0.00209,0.58358,-0.05137
22.17500,-0.00236,0.57266,-0.04847
22.18000,-0.00261,0.56047,-0.04564
22.18500,-0.00287,0.54703,-0.04287
22.19000,-0.00311,0.53236,-0.04017
22.19500,-0.00337,0.51645,-0.03755
22.20000,-0.00362,0.49931,-0.03501
22.20500,-0.00386,0.48098,-0.03256
22.21000,-0.00411,0.46144,-0.03020
22.21500,-0.00442,0.44052,-0.02795
22.22000,-0.00470,0.41816,-0.02580
22.22500,-0.00501,0.39434,-0.02377
22.23000,-0.00537,0.36888,-0.02186
22.23500,-0.00564,0.34188,-0.02008
22.24000,-0.00587,0.31363,-0.01844
22.24500,-0.00608,0.28432,-0.01695
22.25000,-0.00624,0.25411,-0.01560
22.25500,-0.00638,0.22316,-0.01441
22.26000,-0.00648,0.19164,-0.01337
22.26500,-0.00656,0.15967,-0.01249
22.27000,-0.00661,0.12737,-0.01177
22.27500,-0.00659,0.09501,-0.01122
22.28000,-0.00651,0.06289,-0.01082
22.28500,-0.00639,0.03127,-0.01059
22.29000,-0.00622,0.00036,-0.01051
22.29500,-0.00601,-0.02963,-0.01058
22.30000,-0.00573,-0.05843,-0.01080
22.30500,-0.00543,-0.08580,-0.01117
22.31000,-0.00508,-0.11159,-0.01166
22.31500,-0.00464,-0.13544,-0.01228
22.32000,-0.00424,-0.15722,-0.01301
22.32500,-0.00386,-0.17710,-0.01385
22.33000,-0.00348,-0.19511,-0.01478
22.33500,-0.00321,-0.21153,-0.01580
22.34000,-0.00300,-0.22677,-0.01689
22.34500,-0.00281,-0.24103,-0.01806
22.35000,-0.00265,-0.25443,-0.01930
22.35500,-0.00248,-0.26703,-0.02060
22.36000,-0.00231,-0.27879,-0.02197
22.36500,-0.00218,-0.28980,-0.02339
22.37000,-0.00207,-0.30021,-0.02487
22.37500,-0.00191,-0.30996,-0.02639
22.38000,-0.00178,-0.31901,-0.02796
22.38500,-0.00172,-0.32759,-0.02958
22.39000,-0.00161,-0.33574,-0.03124
22.39500,-0.00153,-0.34343,-0.03294
22.40000,-0.00148,-0.35079,-0.03467
22.40500,-0.00146,-0.35800,-0.03645
22.41000,-0.00145,-0.36514,-0.03825
22.41500,-0.00139,-0.37209,-0.04010
22.42000,-0.00136,-0.37883,-0.04197
22.42500,-0.00134,-0.38545,-0.04388
22.43000,-0.00125,-0.39181,-0.04583
22.43500,-0.00120,-0.39782,-0.04780
22.44000,-0.00119,-0.40367,-0.04981
22.44500,-0.00112,-0.40933,-0.05184
22.45000,-0.00105,-0.41465,-0.05390
22.45500,-0.00105,-0.41980,-0.05598
22.46000,-0.00100,-0.42481,-0.05810
22.46500,-0.00097,-0.42964,-0.06023
